symbol,company_name,industry,yahoo_symbol,latest_close,price_date,return_63d,return_126d,return_189d,return_252d,weighted_momentum,rs_rating,is_high_rs,vcp_stars,vcp_trend_template,vcp_range_position,vcp_contracting_ranges,vcp_contracting_volatility,vcp_pivot_readiness,close,sma50,sma150,sma200,sma200_20d_ago,high_252,low_252,pct_below_high,pct_above_low,range_60_pct,range_30_pct,range_15_pct,atr_50_pct,atr_20_pct,atr_10_pct,pivot_55,distance_to_pivot_pct,avg_volume_10,avg_volume_50,volume_ratio,live_price,breakout_pct,is_breakout,quote_status,quote_timestamp,breakout_reason
GRWRHITECH,Garware Hi-Tech Films Limited,,GRWRHITECH.NS,7132.5,2026-08-12,0.32000224468047334,0.6657325399166709,1.0623102501084287,1.185444463744464,0.710698348626102,95,True,3,True,True,True,False,False,7132.5,6788.46,5005.910670572916,4644.163500976562,4249.513502197266,7990.0,2671.6173087131406,10.732165206508137,166.9731168733732,51.872267629728185,20.141342756183743,20.006007810153196,3.606589554854539,3.7714686295127935,4.335786890991939,7990.0,10.732165206508135,117198.3,70799.06,1.6553651983515036,,,False,UNAVAILABLE,,quote has no finite close
RISHABH,Rishabh Instruments Limited,,RISHABH.NS,668.2999877929688,2026-08-12,0.3999179822482388,0.5043660843182924,0.7990627624797411,1.3647997017820725,0.6936129026153168,95,True,3,True,True,True,False,False,668.2999877929688,608.4263360595703,490.88728088378906,468.50480224609373,443.79345291137696,690.6084995263309,277.12061275848885,3.2302689220684244,141.158527018484,42.43421213100753,17.215126965366277,15.23450790737542,4.010218822275894,3.8111633606526056,4.129132967414642,690.6084995263309,3.2302689220684258,181659.6,219626.66,0.8271290926156233,667.2000122070312,-3.3895452105432877,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
SOTL,Savita Oil Technologies Limited,,SOTL.NS,695.9000244140625,2026-08-12,0.7006353950497388,0.8836107766159613,0.7919402947777183,0.6426545776847521,0.7438952878355819,95,True,3,True,True,True,False,False,695.9000244140625,595.8960009765625,444.3913336181641,428.0195001220703,403.5930000305176,814.7999877929688,285.79998779296875,14.592533770277537,143.49197135661424,98.19994543804526,62.92741008771622,39.1631063694225,5.551516599474496,6.1657574103904125,6.942808859017126,814.7999877929688,14.59253377027754,1100910.2,853625.68,1.2896873018159434,687.0,-15.684829370105646,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
IOLCP,IOL Chemicals and Pharmaceuticals Limited,,IOLCP.NS,158.4199981689453,2026-08-12,0.4953746886740438,0.9835389892966175,0.8081922210665573,0.6386108583441137,0.6842182892110752,94,True,3,True,True,True,False,False,158.4199981689453,147.28620040893554,106.22346776326498,101.31194828033448,95.78383319854737,179.60000610351562,67.07081715721031,11.792877068368723,136.19810356211636,56.89700724055993,28.038782799678224,24.548930327552142,5.487185631810868,5.273955080674996,5.413457612553316,179.60000610351562,11.792877068368718,3765897.1,4922811.66,0.7649890672437385,165.25999450683594,-7.984415985161252,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
RPEL,Raghav Productivity Enhancers Limited,,RPEL.NS,1281.5999755859375,2026-08-12,0.5538196119708525,0.6846309694420694,0.2855061599225919,1.064952315597314,0.6285457337807361,93,True,3,False,True,True,True,False,1281.5999755859375,1237.2769116210939,913.5644165039063,921.8160012817383,862.9741662597656,1371.800048828125,560.8282002900473,6.575307627320893,128.51917484233564,52.558920465125695,14.06004028614817,10.168791368866314,3.858563965936764,3.8494853778031475,3.7016232322973517,1371.800048828125,6.575307627320898,43493.3,97013.1,0.4483239892344436,1362.800048828125,-0.6560722903959926,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
STYLAMIND,Stylam Industries Limited,,STYLAMIND.NS,3544.699951171875,2026-08-12,0.33570724468754043,0.6008218728296728,0.8303728162029904,1.045294559520988,0.6295807475857464,93,True,3,True,True,True,False,False,3544.699951171875,3306.64798828125,2648.413336588542,2513.974505615234,2354.417007446289,4150.0,1594.0999755859375,14.585543345256024,122.36371654600661,53.61836017027577,39.075067024128685,15.57099409154555,4.1200668829749745,5.108189968641976,3.2693885588291995,4150.0,14.585543345256024,33824.6,88079.26,0.38402457059698275,3597.199951171875,-13.320483104292169,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
GNA,GNA Axles Limited,,GNA.NS,552.5999755859375,2026-08-12,0.499153623292075,0.24971546391752586,0.7792865125933415,0.8620302299763529,0.577867890614274,92,True,3,True,True,True,False,False,552.5999755859375,469.2051611328125,420.0443619791667,392.83437194824216,370.6815524291992,601.6500244140625,289.7233688082436,8.152588188772047,90.73365668051494,74.52833928790204,35.05051053065376,16.11540694632277,4.768441037911753,5.698970476257589,4.717700792529278,601.6500244140625,8.152588188772047,594778.9,704774.06,0.8439284782984209,543.75,-9.623538945327958,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
NRBBEARING,NRB Bearing Limited,,NRBBEARING.NS,461.6499938964844,2026-08-12,0.3307869761284621,0.6761852198137901,0.7443025503915683,0.7439649153711643,0.5652053275666894,92,True,3,True,True,False,False,True,461.6499938964844,425.7290008544922,328.53239786783854,315.2097074890137,299.31775703430174,483.0,211.10343900049978,4.420291118740294,118.68426022912466,38.2171936264942,26.307533396757332,26.307533396757332,4.468536882243793,4.435719627506396,5.309216480589756,483.0,4.420291118740296,767526.8,1028141.64,0.7465185438846733,458.79998779296875,-5.010354494209368,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
PGIL,Pearl Global Industries Limited,,PGIL.NS,2481.89990234375,2026-08-12,0.4927170322338603,0.38901454392845447,0.7748429445194303,0.8780007130809717,0.6054584531993155,92,True,3,True,True,True,False,False,2481.89990234375,1978.8819946289063,1688.9589860026042,1658.2551934814453,1573.446845703125,2539.60009765625,1167.6434241636657,2.272018943681342,112.55632078957936,59.55269055493103,33.57176839192447,32.195103322598776,3.5307631561396366,3.7596199417226006,4.314436886906393,2539.60009765625,2.2720189436813474,350971.4,195664.26,1.793743016736935,2480.199951171875,-2.3389566939769124,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
QUESS,Quess Corp Limited,,QUESS.NS,334.20001220703125,2026-08-12,0.6623683574166062,0.5750731187079616,0.6015369162929622,0.2926480392379054,0.5587989578144084,92,True,3,True,True,True,False,False,334.20001220703125,278.81671264648435,222.8422738647461,218.85460792541505,211.3870322418213,346.17408339803006,162.53922482226787,3.4589738993346497,105.61191464550768,74.20995697295483,30.21610368782497,20.621232826582666,3.8404750569369215,4.2418461334346445,5.764455552646167,346.17408339803006,3.458973899334647,2585035.9,1421880.94,1.8180396313632279,332.5,-3.9500598264912923,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
AKUMS,Akums Drugs and Pharmaceuticals Limited,,AKUMS.NS,750.0,2026-08-12,0.457677528705144,0.6128988858226281,0.6621735137087381,0.50004257322977,0.5380940060342849,91,True,3,True,True,True,False,False,750.0,645.4955187988281,540.7967521158854,514.6640902709961,491.1933169555664,774.8499755859375,407.37371334346585,3.2070692868185313,84.10613533319915,52.90462156466796,24.975802513860888,18.551102284130614,3.1575267195303347,3.2120003255208336,3.5086678059895835,774.8499755859375,3.2070692868185326,480712.0,395052.56,1.2168304895935873,752.5,-2.8844261844412578,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
ARVIND,Arvind Limited,,ARVIND.NS,566.8499755859375,2026-08-12,0.2565949189011101,0.5374286867873541,0.7436172406759225,0.8800994215122304,0.5348670373555455,91,True,3,True,True,True,False,False,566.8499755859375,529.6319946289062,427.8653314208984,403.1929985046387,379.8544987487793,600.0,274.79998779296875,5.52500406901042,106.27729285526604,28.741554707761356,13.872657906630174,13.72412835283892,3.430008495499754,2.945665949197127,3.350093730450391,600.0,5.525004069010417,711722.8,782668.56,0.9093540182577412,555.0999755859375,-7.483337402343748,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
SONACOMS,Sona BLW Precision Forgings Limited,,SONACOMS.NS,804.5,2026-08-12,0.40674457718401724,0.5191834698658095,0.6526332913830581,0.8034081466989762,0.5577428124631757,91,True,3,True,True,True,False,False,804.5,677.5343640136718,581.3799389648437,557.689448852539,525.4904664611817,836.9000244140625,399.83497257584986,3.8714330826727705,101.20801209988804,44.463423977650066,35.67318757192175,18.852516565694074,2.375639161874092,3.0609085339059585,3.404600192035037,836.9000244140625,3.871433082672769,3094409.2,2469286.1,1.253159445557969,802.1500244140625,-4.152228341052977,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
VADILALIND,Vadilal Industries Limited,,VADILALIND.NS,7246.5,2026-08-12,0.7289796865596141,0.5473724346884352,0.37322342239909045,0.3836285825603767,0.5524367625534262,91,True,3,True,True,True,False,False,7246.5,6543.95798828125,5263.178004557291,5252.800004882813,5089.915004882812,7575.0,3996.0,4.3366336633663405,81.34384384384386,82.09134615384616,25.528212776534925,14.339622641509434,3.1467881315548882,3.068377837576761,3.1615262540536806,7575.0,4.336633663366336,21480.7,21790.24,0.9857945575633862,7775.0,2.64026402640265,True,LIVE,2026-08-13T12:15:00+05:30,live price above pivot
ADANIENSOL,Adani Energy Solutions Limited,,ADANIENSOL.NS,1599.0,2026-08-12,0.226603275503505,0.5726579788541923,0.6162943694836307,1.0123333112625614,0.5308984421214789,90,True,3,False,True,True,True,False,1599.0,1599.7220068359375,1282.196669108073,1209.9592514038086,1135.2305014038086,1789.0,744.9000244140625,10.620458356623807,114.65967882841346,34.29922924614502,19.593553767120465,10.177050936020136,3.2208881771810507,3.0306439999120545,2.5909939134322233,1789.0,10.620458356623812,1307642.4,2358524.46,0.554432409829661,1581.9000244140625,-11.576298244043459,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
SHRIPISTON,SPR Auto Technologies Limited,,SHRIPISTON.NS,4478.7001953125,2026-08-12,0.32445557257022895,0.46893683751829096,0.6844696990218009,0.8553659068920605,0.531536717714522,90,True,3,True,True,True,False,False,4478.7001953125,4071.3450390625,3468.704638671875,3315.269971923828,3148.7517272949217,4588.0,2347.4070459972945,2.3822973994659935,90.79350566615203,42.558123796462795,12.365659304868286,12.1760391198044,3.363820781242304,3.819421588760499,4.385198691113689,4588.0,2.3822973994659984,60980.2,67951.8,0.8974037479507533,4469.0,-2.5937227550130726,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
HSCL,Himadri Speciality Chemical Limited,,HSCL.NS,762.4000244140625,2026-08-12,0.28092988704664523,0.6571179429875773,0.6625309566010646,0.6927588372357123,0.514853502183529,89,True,3,True,True,True,False,False,762.4000244140625,706.9230029296875,570.9787913004558,544.2160102844239,513.8819985961914,819.5,417.9330556788151,6.967660230132699,82.42156585957466,42.19575034399518,28.882603045604977,7.997821928274229,4.042366434764035,4.179564719439233,2.979407360179941,819.5,6.967660230132703,3498533.2,11591259.06,0.3018251237325033,778.5,-5.003050640634532,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
QMSMEDI,QMS Medical Allied Services Limited,,QMSMEDI.NS,129.5,2026-08-12,0.5621230110541551,0.41530054644808745,0.3820704825799828,0.6468400552833271,0.5136914212839415,89,True,3,False,True,True,True,False,129.5,105.80320022583008,91.74740010579427,92.45055004119872,91.41630004882812,129.89999389648438,68.94999694824219,0.30792449213132844,87.8172671961249,61.86915127287772,32.079304435032654,21.390516123075585,4.5978377058699325,4.55791458660111,3.948261747028837,129.89999389648438,0.30792449213132755,24352.9,21273.96,1.144728108918133,129.22999572753906,-0.5157799849315081,False,LIVE,2026-08-13T12:05:00+05:30,live price not above pivot
SHIVAUM,Shiv Aum Steels Limited,,SHIVAUM.NS,449.54998779296875,2026-08-12,0.3832307316706731,0.6347272283380683,0.49849995930989577,0.4885761185197641,0.47765295390181495,89,True,3,True,True,True,False,False,449.54998779296875,399.83699890136717,344.99199951171875,331.9392497253418,319.87149978637694,474.0,275.0,5.158230423424315,63.47272283380683,49.43252892771894,29.863013698630137,25.972599395333905,4.871315811018153,4.884884813874335,4.11411313967269,474.0,5.158230423424314,16832.2,18592.5,0.9053220384563668,447.04998779296875,-5.685656583761867,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
SJS,S.J.S. Enterprises Limited,,SJS.NS,2430.300048828125,2026-08-12,0.2793654394284406,0.33537143468088404,0.39219248475470536,1.1132465164740522,0.4799082629533046,89,True,3,True,True,True,False,False,2430.300048828125,2233.90732421875,1917.0309676106772,1860.893276977539,1776.3806555175781,2590.0,1129.4649379983273,6.166021280767375,115.17268638149831,33.81173187892279,23.098859315589355,16.79292414972989,3.2939414588238,3.9990937775032402,4.5558148573676505,2590.0,6.166021280767374,202891.4,109313.64,1.8560483394387013,2429.5,-6.196911196911192,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
TMB,Tamilnad Mercantile Bank Limited,,TMB.NS,856.1500244140625,2026-08-12,0.3027866048669807,0.23354348267505687,0.7035164998246954,1.0162783814820187,0.5117823147431465,89,True,3,True,True,True,False,False,856.1500244140625,795.3639331054687,689.7383032226562,641.8408329772949,599.7724290466308,917.0,405.09227596916213,6.635766148957201,111.34691407427314,37.876662467127176,24.592391304347828,16.370558375634516,3.291573101845189,3.5020148765659087,2.7828059588960334,917.0,6.635766148957198,219951.8,428318.0,0.5135245308392362,844.1500244140625,-7.944381198030259,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
BHARATSE,Bharat Seats Limited,,BHARATSE.NS,235.2899932861328,2026-08-12,0.24905014866727582,0.40596938389862336,0.25534039869603875,1.1985647844870515,0.471594972883253,88,True,3,True,True,True,False,False,235.2899932861328,211.50904327392578,185.71307729085285,184.9039051055908,182.9420344543457,261.4935961713362,104.42653848010723,10.020743631532081,125.31628138852318,53.906437192031575,30.616183894818082,24.615384380868527,5.18719313737385,5.255386688498876,5.571847277214961,261.4935961713362,10.020743631532083,550824.9,1128799.0,0.4879742983471814,248.72999572753906,-4.881037482628892,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
DATAPATTNS,Data Patterns (India) Limited,,DATAPATTNS.NS,4491.0,2026-08-12,0.1610446307431994,0.5845061851273552,0.632673029443902,0.7515525572811534,0.4581642066677619,88,True,3,True,True,True,False,False,4491.0,4436.945698242187,3672.900870768229,3443.605897216797,3277.7350952148436,4945.120600593483,2126.3648658097904,9.183205775385584,111.20552132005237,30.384110225853995,23.921525421896764,17.87752536922025,4.583903315373251,4.684614268402139,3.9514597771932753,4945.120600593483,9.183205775385579,822074.5,1125779.6,0.7302268579036251,4562.5,-7.737336083321466,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
GRANULES,Granules India Limited,,GRANULES.NS,860.2000122070312,2026-08-12,0.1708664584113404,0.48363492697790034,0.5668305480392768,0.9619707916100948,0.47083383668999057,88,True,3,True,True,True,False,False,860.2000122070312,823.8782958984375,699.0992093912761,666.5414041137695,636.3596459960937,908.1083439738012,433.09780531141496,5.275618496921563,98.61564793396087,23.55736904349784,13.113736974150589,8.450010656039462,2.9727131863475633,3.236266672682723,2.941757547104814,908.1083439738012,5.275618496921563,676702.7,1069473.48,0.6327437871577704,,,False,UNAVAILABLE,,quote has no finite close
HIRECT,Hind Rectifiers Limited,,HIRECT.NS,1255.0,2026-08-12,0.3275354204511236,0.7715759263934134,0.5559021032455009,0.35927849676778423,0.46836547346178914,88,True,3,True,True,True,False,False,1255.0,1188.1117797851562,921.6819372558593,884.7647360229493,836.9859936523437,1397.5377365248423,564.6092543150997,10.199204844320043,122.27761773447727,47.34846858192147,39.76023610301233,19.478610757352627,5.027550108492726,5.408239116051208,5.145917042251762,1397.5377365248423,10.199204844320038,158019.0,215999.4,0.7315714765874349,1247.800048828125,-10.714393163297286,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
ICIL,Indo Count Industries Limited,,ICIL.NS,404.3500061035156,2026-08-12,0.39334937661907743,0.359570966425534,0.4863077531590547,0.6901982150137438,0.4645551375672975,88,True,3,True,True,True,False,False,404.3500061035156,397.1620001220703,313.74986724853517,308.06590019226076,294.2248998260498,463.79998779296875,216.89999389648438,12.818021400205481,86.42232249047082,55.454995242081054,20.7183688331181,14.581723010678088,4.8312109648030095,4.38543402471037,4.848522699424842,463.79998779296875,12.818021400205476,564655.7,905704.36,0.6234437250583623,395.04998779296875,-14.823200045164441,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
KRN,KRN Heat Exchanger and Refrigeration Limited,,KRN.NS,1331.9000244140625,2026-08-12,0.13585199739452847,0.8023004389906123,0.7015650263993134,0.5071857033108516,0.4565510326979669,88,True,3,True,True,False,True,False,1331.9000244140625,1227.6379956054689,1039.7423319498698,975.2989984130859,935.7697497558594,1405.0,589.7999877929688,5.202845237433273,125.82232146155712,33.817533844423075,16.956521739130434,16.956521739130434,3.7068849799627435,3.395900897494942,3.336586952985196,1345.0,0.9739758799953532,85556.2,105510.56,0.8108780770379761,1398.4000244140625,3.9702620382202625,True,LIVE,2026-08-13T12:15:00+05:30,live price above pivot
SCHNEIDER,Schneider Electric Infrastructure Limited,,SCHNEIDER.NS,1431.9000244140625,2026-08-12,0.1325634494290222,0.8244251372309255,0.7434555530214038,0.4554787987204083,0.4576972775661564,88,True,3,True,True,True,False,False,1431.9000244140625,1330.4520068359375,1085.1940026855468,1004.5097528076171,952.990751953125,1548.0,571.8499755859375,7.499998422864184,150.39784655877403,45.188526626602446,24.537409493161704,16.210780370072406,4.476150936157969,3.8623509979646418,3.92974414168647,1548.0,7.499998422864179,370488.0,519861.86,0.7126662456060924,,,False,UNAVAILABLE,,quote has no finite close
LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,,LLOYDSENGG.NS,92.41000366210938,2026-08-12,0.3091090587365055,0.6501786368233817,0.585893305923203,0.34517552724809253,0.43989311749353766,87,True,3,True,True,True,False,False,92.41000366210938,85.56539993286133,64.06853345235189,61.9329001045227,58.87250015258789,99.75,37.400001525878906,7.358392318687345,147.08556120824306,49.977442183335114,23.14814814814815,17.518853944099583,4.804024879040954,4.458392267603582,5.050318005634574,99.75,7.358392318687343,17850140.6,19604298.6,0.910521766894532,91.6500015258789,-8.12029922217653,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
NEOGEN,Neogen Chemicals Limited,,NEOGEN.NS,2067.211658535841,2026-08-12,0.24231132298903302,0.5732542138912229,0.6693840587742577,0.4617291887907855,0.4377980214868664,87,True,3,True,True,True,False,False,2067.211658535841,2027.6086510253567,1631.567980400082,1524.6445979080024,1465.0495875061495,2372.865580324274,966.2380730687111,12.88121519916281,113.9443389940646,42.745477412661295,23.64583333333333,12.977099236641209,4.62440660263356,5.04061278566443,4.279566165805745,2372.865580324274,12.881215199162815,158064.4,141561.34,1.1165788625623352,2152.89990234375,-9.270043773422,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
ORCHPHARMA,Orchid Pharma Limited,,ORCHPHARMA.NS,1063.300048828125,2026-08-12,0.4921415734737056,0.5442597744229938,0.2945761008510219,0.402030609966854,0.4450299264376562,87,True,3,False,True,True,True,False,1063.300048828125,982.5619970703125,754.2356628417969,767.9607476806641,739.1464978027344,1133.0,480.0,6.151805046061343,121.52084350585936,64.20289855072464,23.588764657758386,19.018854506153815,4.780965366841191,3.924575865094229,3.828647408649324,1133.0,6.151805046061341,73203.9,210622.74,0.34755933760998453,1068.0,-5.736981465136804,False,LIVE,2026-08-13T12:10:00+05:30,live price not above pivot
RADICO,Radico Khaitan Limited,,RADICO.NS,4533.0,2026-08-12,0.2983132010483467,0.6438910967196316,0.3937469542321872,0.6010210847058988,0.44705710755088224,87,True,3,True,True,True,False,False,4533.0,3996.698828125,3328.34740234375,3301.2180529785155,3170.1716845703127,4590.2998046875,2494.465428414862,1.248280224071352,81.72230203569306,34.90760746102695,18.550854042729124,13.65222995558211,2.12213712221077,2.413789242546913,2.257444969529009,4590.2998046875,1.2482802240713529,396267.8,400580.92,0.9892328371506062,4623.39990234375,0.7210879259443859,True,LIVE,2026-08-13T12:13:00+05:30,live price above pivot
OFSS,Oracle Financial Services Software Limited,,OFSS.NS,11679.0,2026-08-12,0.2955074875207986,0.6362828497816919,0.4576060312365322,0.4233034675903291,0.42164146473003006,86,True,3,True,True,False,False,True,11679.0,10829.95,8769.877395833333,8538.248552246094,8240.35125,11979.0,6060.863819699785,2.504382669671923,92.69530462043114,32.3646408839779,20.549461608131224,20.438764214551675,3.1999315009846736,3.661272369209693,2.7587978422810173,11979.0,2.504382669671926,219700.3,349842.3,0.6279981008585869,11478.0,-4.182319058352113,False,LIVE,2026-08-13T12:13:00+05:30,live price not above pivot
PARACABLES,Paramount Communications Limited,,PARACABLES.NS,68.22000122070312,2026-08-12,0.21258448730867263,0.7275259134238601,0.6819526358701351,0.29548046749672907,0.42602559828161396,86,True,3,True,True,True,False,False,68.22000122070312,66.64519973754882,49.199799931844076,46.70484998703003,44.61230001449585,75.69999694824219,28.299999237060547,9.881104397736372,141.06008148355335,37.43644595444027,27.226885627297793,20.605045607110032,4.989739236201666,4.0112880256308285,4.632075195275368,75.69999694824219,9.881104397736378,1658381.5,2407350.22,0.6888825257838885,68.9000015258789,-8.982821263536634,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
UNIMECH,Unimech Aerospace and Manufacturing Limited,,UNIMECH.NS,1424.699951171875,2026-08-12,0.5137058358415008,0.405306735378278,0.42741206895181083,0.27069212737904835,0.42616452067842775,86,True,3,True,True,True,False,False,1424.699951171875,1206.7520092773439,1006.0476713053386,996.0517529296875,965.2277526855469,1482.699951171875,695.0,3.9117826876677753,104.99279872976616,61.16303817085598,30.049994116512746,27.259461182823742,4.367235185725613,4.480592816024345,5.079664869127631,1482.699951171875,3.911782687667778,336445.8,198128.22,1.6981215497721627,1443.0,-2.6775445119895935,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
AZAD,Azad Engineering Limited,,AZAD.NS,2479.5,2026-08-12,0.18172722223883553,0.5562040569970965,0.5374837694998758,0.585865046370323,0.4086014634689933,85,True,3,True,True,True,False,False,2479.5,2261.276015625,1919.2240071614583,1850.2780072021485,1775.041004638672,2589.0,1360.0,4.229432213209739,82.31617647058825,32.70117888262429,27.725703009373458,15.066666666666666,3.9689451549581567,3.8344424279088525,4.144383357594777,2589.0,4.2294322132097335,503503.1,579440.78,0.868946607451412,2625.0,1.3904982618771822,True,LIVE,2026-08-13T12:14:00+05:30,live price above pivot
GHCLTEXTIL,GHCL Textiles Limited,,GHCLTEXTIL.NS,115.93000030517578,2026-08-12,0.3321155510646674,0.46547776767370186,0.498031435125988,0.4141416613751365,0.4083763932608322,85,True,3,True,True,True,False,False,115.93000030517578,105.97162094116212,88.97030619303385,85.47991703033448,81.55631698608398,124.9000015258789,64.84792129679248,7.18174628592344,78.77211479855089,40.095503651921014,29.430053394693168,13.442328117049465,4.129387297880216,4.5919948810073095,4.700249954311161,124.9000015258789,7.181746285923437,2045468.2,944007.9,2.1667914007923024,117.76000213623047,-5.716572700096445,False,LIVE,2026-08-13T12:13:00+05:30,live price not above pivot
SEAMECLTD,Seamec Limited,,SEAMECLTD.NS,1521.800048828125,2026-08-12,0.0026353932476734787,0.17495375710231165,0.8331626863496677,0.9114488502944085,0.38496721604834694,84,True,3,True,True,True,False,False,1521.800048828125,1464.5499975585938,1414.4880004882812,1297.275998840332,1241.1972494506836,1709.199951171875,752.5499877929688,10.964188374523609,102.21913142157698,32.019287508384565,18.011486008718492,15.464218186057598,4.019450553664011,3.5756998748494575,3.7284802751932244,1670.0,8.874248573166167,99398.0,68999.9,1.4405528123953804,1533.199951171875,-8.191619690306883,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
ABB,ABB India Limited,,ABB.NS,7710.0,2026-08-12,0.2224988508646446,0.33435596820006697,0.5732991267885352,0.5331932719664265,0.3771692137368636,83,True,3,True,True,True,False,False,7710.0,7125.987900390625,6458.618212890625,6111.629497070313,5877.2154541015625,7832.294844565128,4564.870705303207,1.5614177835757692,68.8985405663946,20.68991372623788,18.003120304048444,11.425543406716718,2.5511352820021287,2.9422783339325487,2.5553961010973,7832.294844565128,1.5614177835757708,379145.9,355451.14,1.0666610887786152,7751.0,-1.0379441297659886,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
DYCL,Dynamic Cables Limited,,DYCL.NS,454.0,2026-08-12,0.47631141261417187,0.4242797712102644,0.1992352842355889,0.11771385999500672,0.33877034813384077,82,True,3,False,True,True,False,True,454.0,373.9113262939453,330.9312576293945,336.7647708892822,336.07189567565916,519.2792793742066,236.47180790832357,12.57113117489993,91.98905950598927,58.21152661313008,40.194310497108546,21.381027809437736,4.3629439847963365,5.308921242600496,4.15638927846228,469.0,3.1982942430703627,592105.0,1368990.4,0.4325121637083796,458.3500061035156,-2.2707876111906944,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
WSTCSTPAPR,West Coast Paper Mills Limited,,WSTCSTPAPR.NS,624.5499877929688,2026-08-12,0.3438089817462249,0.403450298417217,0.4130867819231261,0.23699174111997223,0.348229356990553,82,True,3,True,True,True,False,False,624.5499877929688,534.0383148193359,472.9159440104167,460.4703317260742,450.8323432922363,645.0,373.1221844471916,3.170544528221897,67.38484438235326,35.95765758094125,27.356802661026062,19.272512262045463,3.097602762987769,3.5731811929399933,3.4415225582310582,645.0,3.170544528221899,411897.6,240509.76,1.712602432433511,616.4500122070312,-4.4263546965843,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
DIVISLAB,Divi's Laboratories Limited,,DIVISLAB.NS,8600.0,2026-08-12,0.2773409771113098,0.412523668641426,0.2905124241715509,0.4079178271215871,0.3331271748314367,81,True,3,True,True,True,False,False,8600.0,7165.96712890625,6593.463037109375,6558.255112304688,6390.315791015625,8674.0,5613.352076705792,0.8531242794558414,53.20613926370585,35.02471281840907,33.07515426231718,20.858297338720913,1.9142966894816977,2.2850076128019245,2.638953488372093,8674.0,0.853124279455845,665771.1,454502.3,1.4648354914815613,8436.5,-2.7380677887940963,False,LIVE,2026-08-13T12:14:00+05:30,live price not above pivot
GOLDIAM,Goldiam International Limited,,GOLDIAM.NS,371.54998779296875,2026-08-12,0.30850491924637535,0.21357527322501046,0.40852851029595194,0.382936055159554,0.32440993543465346,81,True,3,True,True,True,False,False,371.54998779296875,350.2859997558594,294.48625813802084,289.94018478393554,281.55613189697266,398.20001220703125,198.75,6.692622701429418,86.94339008451257,39.57239020142886,30.130722943474264,18.865675285680968,5.039025211602512,4.767865165770701,5.66545735300761,398.20001220703125,6.692622701429421,1808302.9,1620628.98,1.115803137125192,367.79998779296875,-7.6343604927508135,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
RAMRAT,Ram Ratna Wires Limited,,RAMRAT.NS,473.95001220703125,2026-08-12,0.13411740994018095,0.4661221100520936,0.5320787245536367,0.3916981620372295,0.33162676330466434,81,True,3,True,True,True,False,False,473.95001220703125,414.40135498046874,370.2092740885417,354.72877761840823,342.3791345214844,516.9102884316486,266.4076130636512,8.310973332522098,77.90407967575356,46.89265876161249,21.591251984548283,18.549889263051632,3.720938275672297,4.5029921927942596,4.777929652010117,475.79998779296875,0.38881371025643363,362821.5,215047.02,1.6871728796799883,474.0,-0.37830765850123127,False,LIVE,2026-08-13T12:15:00+05:30,live price not above pivot
